date,commodity,close,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,sma_21,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,term_spread
2014-09-08,Steel_HRC,825.5414,0.0216,0.079,0.1698,0.2242,0.2848,750.2114,2.8796,70.2511,27.3714,21.7221,0.1153,4.0248
2014-09-09,Steel_HRC,811.0325,-0.0177,0.0681,0.1428,0.2953,0.2984,755.3518,2.3884,68.1568,28.1581,23.0093,0.0902,-0.8608
2014-09-10,Steel_HRC,802.1841,-0.011,0.0404,0.1195,0.3392,0.3038,759.6538,2.0824,71.9271,27.7477,23.9569,0.0415,1.7972
2014-09-11,Steel_HRC,805.0071,0.0035,0.0123,0.1392,0.2676,0.2934,764.6366,2.0349,72.176,27.3351,24.6326,0.0487,8.2671
2014-09-12,Steel_HRC,804.7706,-0.0003,-0.0039,0.1362,0.2393,0.294,769.5172,1.9351,70.9352,26.6815,25.0424,0.0367,1.4214
2014-09-15,Steel_HRC,790.8551,-0.0174,-0.0429,0.0966,0.1553,0.2994,772.9837,1.5945,64.2622,24.7553,24.985,0.0367,-4.4113
2014-09-16,Steel_HRC,795.2767,0.0056,-0.0196,0.0927,0.157,0.2989,776.337,1.6169,58.7861,23.3168,24.6513,0.0497,-2.5948
2014-09-17,Steel_HRC,783.0519,-0.0155,-0.0241,0.0303,0.1723,0.2632,777.4515,1.3339,55.0636,20.9488,23.9108,0.0164,-10.7572
2014-09-18,Steel_HRC,751.5029,-0.0411,-0.0688,0.0018,0.2884,0.2985,777.5164,0.7096,42.9221,16.3381,22.3963,-0.0549,-18.5779
2014-09-19,Steel_HRC,754.4251,0.0039,-0.0646,0.0295,0.3019,0.2858,778.5605,0.7411,47.4409,12.7727,20.4716,-0.0662,-4.8931
2014-09-22,Steel_HRC,754.6964,0.0004,-0.0468,0.0279,0.3114,0.2858,779.5508,0.7213,49.0823,9.8553,18.3483,-0.0858,-5.2777
2014-09-23,Steel_HRC,770.2507,0.0204,-0.032,0.0398,0.3687,0.2924,780.9833,0.9879,49.9521,8.6981,16.4183,-0.0503,-0.3121
2014-09-24,Steel_HRC,777.9968,0.01,-0.0065,0.0447,0.3735,0.2936,782.6043,1.0999,44.1056,8.3103,14.7967,-0.0302,2.4539
2014-09-25,Steel_HRC,780.186,0.0028,0.0375,0.0129,0.1277,0.2688,783.0787,1.1053,39.7127,8.0863,13.4546,-0.0308,-8.455
2014-09-26,Steel_HRC,773.9669,-0.008,0.0256,0.0082,0.1698,0.2701,783.3801,0.9568,29.1078,7.3226,12.2282,-0.0383,-3.835
2014-09-29,Steel_HRC,792.9689,0.0243,0.0495,0.0213,0.2081,0.2803,784.1743,1.2767,42.9397,8.1567,11.4139,0.0027,1.3727
2014-09-30,Steel_HRC,775.407,-0.0224,0.0067,0.0163,0.281,0.2848,784.7723,0.9175,40.2013,7.3162,10.5944,-0.025,4.1336
2014-10-01,Steel_HRC,772.1668,-0.0042,-0.0075,0.019,0.2713,0.2841,785.4647,0.8308,38.0192,6.3159,9.7387,-0.0139,3.2823
2014-10-02,Steel_HRC,794.6128,0.0287,0.0183,0.0309,0.3483,0.2952,786.6174,1.2434,46.811,7.2507,9.2411,0.0574,6.4057
2014-10-03,Steel_HRC,797.9761,0.0042,0.0306,0.0036,0.333,0.2746,786.7525,1.2734,52.3942,8.1688,9.0266,0.0577,-10.7164
2014-10-06,Steel_HRC,777.9632,-0.0254,-0.0191,-0.0378,0.3487,0.2819,785.3257,0.8428,44.7312,7.1986,8.661,0.0308,-5.1013
2014-10-07,Steel_HRC,783.7799,0.0074,0.0107,-0.0519,0.3109,0.2712,783.337,0.933,50.2305,6.8204,8.2929,0.0176,-3.9831
2014-10-08,Steel_HRC,800.6039,0.0212,0.0362,-0.0129,0.33,0.2771,782.8404,1.2511,67.1479,7.7884,8.192,0.0291,-10.3098
2014-10-09,Steel_HRC,806.8264,0.0077,0.0153,0.0058,0.273,0.2758,783.0615,1.348,67.8881,8.9545,8.3445,0.0341,-7.651
2014-10-10,Steel_HRC,807.8829,0.0013,0.0123,0.0036,0.273,0.2756,783.1984,1.333,68.0594,9.8503,8.6457,0.0438,-0.1766
2014-10-13,Steel_HRC,795.3112,-0.0157,0.0221,-0.0118,0.2125,0.281,782.748,1.0364,58.6852,9.4371,8.804,0.003,-11.6453
2014-10-14,Steel_HRC,806.2403,0.0136,0.0283,0.0193,0.2224,0.2781,783.4806,1.239,59.577,9.8776,9.0187,0.0398,1.706
2014-10-15,Steel_HRC,821.1459,0.0183,0.0253,0.032,0.2102,0.2843,784.7125,1.5164,62.7863,11.2992,9.4748,0.0634,-4.2488
2014-10-16,Steel_HRC,846.282,0.0302,0.0477,0.0777,0.2776,0.2937,787.7234,1.987,70.1898,14.2894,10.4377,0.065,8.1721
2014-10-17,Steel_HRC,843.871,-0.0029,0.0436,0.1159,0.2868,0.2461,792.1219,1.8616,65.6624,16.2769,11.6056,0.0575,4.1963
2014-10-20,Steel_HRC,827.7946,-0.0192,0.04,0.0928,0.3062,0.2607,795.6157,1.4696,66.2682,16.3662,12.5577,0.0641,-1.8379
2014-10-21,Steel_HRC,834.899,0.0085,0.0349,0.101,0.3024,0.2606,799.4349,1.5703,69.024,16.8164,13.4094,0.0652,-5.747
2014-10-22,Steel_HRC,849.8391,0.0177,0.0343,0.0983,0.3011,0.2588,803.2248,1.8222,67.5466,18.1692,14.3614,0.0615,3.8867
2014-10-23,Steel_HRC,849.6221,-0.0003,0.0039,0.0881,0.2192,0.2585,806.6355,1.7553,66.7438,19.0048,15.2901,0.053,-3.4479
2014-10-24,Steel_HRC,840.8979,-0.0103,-0.0035,0.0749,0.233,0.2634,809.5266,1.5255,72.0151,18.7469,15.9814,0.0409,-5.7564
2014-10-27,Steel_HRC,843.001,0.0025,0.0182,0.0854,0.1654,0.2601,812.8139,1.5245,71.2686,18.499,16.485,0.06,7.2966
2014-10-28,Steel_HRC,848.2693,0.0062,0.0159,0.0674,0.1618,0.2497,815.4473,1.593,68.668,18.5142,16.8908,0.0521,9.7573
2014-10-29,Steel_HRC,806.7565,-0.0502,-0.052,0.0396,0.3661,0.2992,816.9401,0.6771,49.9786,15.0036,16.5134,-0.0175,-12.9043
2014-10-30,Steel_HRC,789.8753,-0.0211,-0.0729,0.0227,0.3596,0.3092,817.7834,0.2761,44.9638,10.7355,15.3578,-0.0667,-8.5895
2014-10-31,Steel_HRC,794.4974,0.0058,-0.0568,-0.0001,0.3888,0.2932,817.7779,0.3555,49.7618,7.6379,13.8138,-0.0585,4.9607
2014-11-03,Steel_HRC,779.3876,-0.0192,-0.0785,-0.0236,0.3702,0.3001,816.8927,-0.0347,42.3283,3.9186,11.8348,-0.0585,-0.5144
2014-11-04,Steel_HRC,795.5756,0.0206,-0.0641,0.0224,0.4324,0.2955,817.7314,0.3338,42.7478,2.2513,9.9181,-0.0471,-2.4443
2014-11-05,Steel_HRC,804.9601,0.0117,-0.0022,0.0267,0.2979,0.297,818.74,0.5478,37.1306,1.668,8.2681,-0.0528,-3.9642
2014-11-06,Steel_HRC,813.3749,0.0104,0.0293,0.0158,0.238,0.2901,819.3481,0.7477,40.8446,1.8633,6.9871,-0.0427,1.83
2014-11-07,Steel_HRC,809.1156,-0.0052,0.0182,0.0028,0.2508,0.2897,819.4571,0.6088,43.964,1.6552,5.9207,-0.0378,-1.5738
2014-11-10,Steel_HRC,811.8494,0.0034,0.0408,0.0049,0.1535,0.2899,819.646,0.6668,42.3351,1.6915,5.0749,-0.037,-3.7175
2014-11-11,Steel_HRC,796.4924,-0.0191,0.0012,0.0015,0.2022,0.2924,819.7022,0.1815,32.3093,0.4755,4.155,-0.061,-5.8988
2014-11-12,Steel_HRC,784.2626,-0.0155,-0.026,-0.0276,0.1969,0.2928,818.6557,-0.2416,29.925,-1.4582,3.0324,-0.0279,-2.1166
2014-11-13,Steel_HRC,795.083,0.0137,-0.0227,-0.0323,0.2141,0.2893,817.4146,0.0764,36.107,-2.0934,2.0072,0.0066,1.8205
2014-11-14,Steel_HRC,799.5588,0.0056,-0.0119,-0.0568,0.2254,0.2671,815.1897,0.2083,37.0134,-2.2101,1.1638,0.0064,-4.0547
2014-11-17,Steel_HRC,776.2546,-0.0296,-0.0448,-0.0835,0.2858,0.2829,811.9698,-0.6104,30.5674,-4.1355,0.1039,-0.004,-10.6174
2014-11-18,Steel_HRC,760.7606,-0.0202,-0.0459,-0.0844,0.2882,0.2835,808.7778,-1.1943,35.5608,-6.8328,-1.2834,-0.0438,-11.583
2014-11-19,Steel_HRC,755.9414,-0.0064,-0.0368,-0.0993,0.2829,0.2799,805.0179,-1.4101,38.4745,-9.2526,-2.8773,-0.0609,2.0071
2014-11-20,Steel_HRC,757.5349,0.0021,-0.0484,-0.115,0.2368,0.2691,800.6224,-1.3859,37.1822,-10.9159,-4.485,-0.0687,-0.2912
2014-11-21,Steel_HRC,747.1816,-0.0138,-0.0678,-0.1285,0.194,0.2699,795.7443,-1.7777,38.4506,-12.9206,-6.1721,-0.0765,-6.4856
2014-11-24,Steel_HRC,721.6597,-0.0348,-0.0729,-0.1529,0.2224,0.2874,790.0663,-2.5661,25.1562,-16.3799,-8.2137,-0.1111,-14.9873
2014-11-25,Steel_HRC,731.991,0.0142,-0.0386,-0.1412,0.2913,0.2951,784.7801,-2.1147,25.6296,-18.0794,-10.1868,-0.081,2.93
2014-11-26,Steel_HRC,737.3776,0.0073,-0.0249,-0.1401,0.3109,0.2958,779.4996,-1.8593,24.0942,-18.7752,-11.9045,-0.0598,-3.3698
2014-11-27,Steel_HRC,742.5807,0.007,-0.0199,-0.0829,0.3198,0.2531,776.4436,-1.6508,27.4647,-18.6913,-13.2619,-0.066,0.9428
2014-11-28,Steel_HRC,749.5465,0.0093,0.0032,-0.0524,0.3173,0.2489,774.5231,-1.4094,29.4862,-17.8568,-14.1809,-0.0626,5.8678
2014-12-01,Steel_HRC,751.0309,0.002,0.0399,-0.0563,0.0701,0.2477,772.4533,-1.3366,33.5264,-16.8812,-14.7209,-0.0325,12.5249
2014-12-02,Steel_HRC,755.1099,0.0054,0.0311,-0.0316,0.0437,0.2416,771.2972,-1.1706,38.773,-15.599,-14.8965,-0.0074,-1.8945
2014-12-03,Steel_HRC,752.1146,-0.004,0.0198,-0.0562,0.0822,0.2279,769.2277,-1.2256,32.3911,-14.6556,-14.8484,-0.0051,-5.8976
2014-12-04,Steel_HRC,747.0229,-0.0068,0.006,-0.0747,0.1051,0.2221,766.4687,-1.3409,28.5783,-14.1557,-14.7098,-0.0139,2.5416
2014-12-05,Steel_HRC,756.4009,0.0125,0.0091,-0.0726,0.1215,0.2239,763.7557,-1.0129,40.8674,-12.8545,-14.3388,0.0123,3.5666
2014-12-08,Steel_HRC,766.4021,0.0131,0.0203,-0.0542,0.1458,0.231,761.7217,-0.6793,52.7332,-10.8908,-13.6492,0.062,-2.1547
2014-12-09,Steel_HRC,778.0943,0.0151,0.03,-0.0425,0.1664,0.2383,760.1143,-0.3,60.0624,-8.2955,-12.5784,0.063,-0.8288
2014-12-10,Steel_HRC,774.9538,-0.004,0.0299,-0.0274,0.1667,0.2303,759.0887,-0.3842,57.8025,-6.4181,-11.3464,0.051,0.8799
2014-12-11,Steel_HRC,789.0734,0.0181,0.0548,0.0061,0.1375,0.2335,759.3178,0.0604,68.1522,-3.7477,-9.8266,0.0626,1.0951
2014-12-12,Steel_HRC,791.5982,0.0032,0.0455,-0.0044,0.1465,0.2287,759.1518,0.1416,87.8482,-1.4114,-8.1436,0.0561,-1.6077
2014-12-15,Steel_HRC,805.9593,0.018,0.0503,0.008,0.1585,0.2366,759.4566,0.5801,88.356,1.5807,-6.1987,0.0731,6.8218
2014-12-16,Steel_HRC,811.862,0.0073,0.0425,0.0448,0.1523,0.2108,761.1522,0.7396,88.418,4.3778,-4.0834,0.0752,1.5222
2014-12-17,Steel_HRC,824.1185,0.015,0.0615,0.08,0.1066,0.1988,764.1692,1.091,89.2036,7.4971,-1.7673,0.0957,-1.4504
2014-12-18,Steel_HRC,809.9291,-0.0174,0.0261,0.069,0.2212,0.2093,766.7401,0.6201,77.1464,8.7237,0.3309,0.0842,-5.8131
2014-12-19,Steel_HRC,822.2914,0.0151,0.038,0.082,0.2304,0.2132,769.8237,0.9818,79.1826,10.5714,2.379,0.0871,-4.0701
2014-12-22,Steel_HRC,823.2759,0.0012,0.0213,0.097,0.213,0.2036,773.4473,0.9838,78.6412,11.9771,4.2986,0.0742,-5.8474
2014-12-23,Steel_HRC,822.6657,-0.0007,0.0132,0.131,0.2134,0.147,778.2571,0.9377,80.2497,12.8933,6.0176,0.0573,-6.7421
2014-12-24,Steel_HRC,799.452,-0.0286,-0.0304,0.0882,0.2712,0.1871,781.4695,0.2012,69.4561,11.6124,7.1365,0.0316,-10.6548
2014-12-25,Steel_HRC,775.8584,-0.03,-0.043,0.0509,0.3154,0.2208,783.3019,-0.5272,56.5315,8.5943,7.4281,-0.0167,-10.5433
2014-12-26,Steel_HRC,777.8168,0.0025,-0.0556,0.0464,0.264,0.2202,784.9798,-0.4675,54.0504,6.2881,7.2001,-0.0174,1.9181
2014-12-29,Steel_HRC,768.3513,-0.0122,-0.069,0.0248,0.2408,0.224,785.8753,-0.7602,46.4873,3.6544,6.4909,-0.0467,-3.0924
2014-12-30,Steel_HRC,757.8755,-0.0137,-0.082,0.0091,0.2123,0.2298,786.2012,-1.0589,44.152,0.7137,5.3355,-0.0665,-8.2218
2014-12-31,Steel_HRC,740.1179,-0.0237,-0.0771,-0.0201,0.1968,0.2436,785.4873,-1.5483,33.644,-3.015,3.6654,-0.1019,-18.7701
2015-01-01,Steel_HRC,750.2846,0.0136,-0.0335,-0.0024,0.2339,0.2485,785.4002,-1.2137,36.8677,-5.0909,1.9141,-0.0736,-4.7286
2015-01-02,Steel_HRC,728.6297,-0.0293,-0.0653,-0.0249,0.2622,0.2676,784.5243,-1.7883,26.5087,-8.3868,-0.1461,-0.1139,-19.1731
2015-01-05,Steel_HRC,738.1448,0.013,-0.0401,-0.0244,0.3215,0.2679,783.655,-1.4568,28.087,-10.1145,-2.1397,-0.1034,-6.6164
2015-01-06,Steel_HRC,741.2057,0.0041,-0.0222,-0.0334,0.3265,0.2636,782.4552,-1.3227,23.9282,-11.1086,-3.9335,-0.099,2.9423
2015-01-07,Steel_HRC,747.099,0.0079,0.0094,-0.0406,0.2834,0.259,780.9792,-1.1196,29.1556,-11.2908,-5.405,-0.0655,1.3347
2015-01-08,Steel_HRC,740.2345,-0.0092,-0.0135,-0.0458,0.2697,0.2601,779.3259,-1.2715,21.7464,-11.8524,-6.6944,-0.0459,-2.2876
2015-01-09,Steel_HRC,753.3185,0.0175,0.0333,-0.0464,0.1623,0.2596,777.6233,-0.8816,27.7651,-11.1136,-7.5783,-0.0315,7.1534
2015-01-12,Steel_HRC,761.7112,0.0111,0.0314,-0.0385,0.1582,0.2631,776.2001,-0.6265,31.5398,-9.7387,-8.0104,-0.0086,1.0588
2015-01-13,Steel_HRC,754.365,-0.0097,0.0176,-0.0662,0.196,0.2542,773.7432,-0.8057,34.8934,-9.1364,-8.2356,-0.0046,-10.4768
2015-01-14,Steel_HRC,760.8822,0.0086,0.0183,-0.0649,0.197,0.2549,771.3156,-0.5968,44.3338,-8.0406,-8.1966,0.0281,2.6834
2015-01-15,Steel_HRC,754.7714,-0.0081,0.0194,-0.0879,0.1923,0.2467,768.0134,-0.748,41.5464,-7.5779,-8.0728,0.006,2.5358
2015-01-16,Steel_HRC,758.5357,0.005,0.0069,-0.0656,0.1529,0.2437,765.5661,-0.6135,46.2422,-6.8287,-7.824,0.041,-3.8152
2015-01-19,Steel_HRC,764.8239,0.0083,0.0041,-0.0724,0.1425,0.2383,762.8295,-0.4001,52.7482,-5.6623,-7.3917,0.0361,7.2724
2015-01-20,Steel_HRC,789.4151,0.0316,0.0454,-0.042,0.2274,0.2674,761.2171,0.4064,68.498,-2.7223,-6.4578,0.065,-0.2253
2015-01-21,Steel_HRC,785.939,-0.0044,0.0324,-0.0457,0.2471,0.2675,759.4682,0.3341,64.086,-0.6651,-5.2993,0.052,3.2177
2015-01-22,Steel_HRC,765.0373,-0.027,0.0135,-0.044,0.3371,0.2655,757.8294,-0.3361,64.4697,-0.7131,-4.382,0.0335,-10.2894
2015-01-23,Steel_HRC,761.4512,-0.0047,0.0038,-0.0187,0.34,0.2457,757.1433,-0.4364,59.7209,-1.0287,-3.7114,0.0108,4.9224
2015-01-26,Steel_HRC,757.9932,-0.0046,-0.009,-0.0258,0.3343,0.2457,756.1994,-0.5406,56.9788,-1.54,-3.2771,-0.0049,-0.8542
2015-01-27,Steel_HRC,763.8576,0.0077,-0.0329,-0.0059,0.1995,0.2442,755.9854,-0.3081,56.9685,-1.4553,-2.9127,0.0126,3.5672
2015-01-28,Steel_HRC,765.2113,0.0018,-0.0267,0.0096,0.2083,0.2393,756.3347,-0.2416,60.8846,-1.2644,-2.5831,0.0057,-1.1565
2015-01-29,Steel_HRC,761.0537,-0.0054,-0.0052,0.0279,0.0903,0.2239,757.3316,-0.3863,53.6553,-1.432,-2.3529,0.0083,-2.0205
2015-01-30,Steel_HRC,759.0013,-0.0027,-0.0032,0.0116,0.0863,0.2197,757.7467,-0.4436,48.6378,-1.7108,-2.2244,0.0006,1.8495
2015-02-02,Steel_HRC,776.4979,0.0228,0.0241,0.0636,0.1779,0.2041,760.0262,0.2348,60.0954,-0.5139,-1.8823,0.0153,3.8272
2015-02-03,Steel_HRC,780.4836,0.0051,0.0215,0.0558,0.1762,0.201,762.0423,0.4154,59.1521,0.7476,-1.3564,-0.0113,-3.8856
2015-02-04,Steel_HRC,765.9245,-0.0188,0.0009,0.0328,0.243,0.2142,763.2194,-0.1274,54.8267,0.566,-0.9719,-0.0255,-4.7239
2015-02-05,Steel_HRC,758.6978,-0.0095,-0.0031,0.0154,0.2504,0.2162,763.7717,-0.3897,50.0681,-0.1592,-0.8094,-0.0083,-10.736
2015-02-06,Steel_HRC,759.8573,0.0015,0.0011,0.0262,0.25,0.2131,764.7061,-0.3222,47.8192,-0.6331,-0.7741,-0.0021,-8.2341
2015-02-09,Steel_HRC,768.7139,0.0116,-0.0101,0.0202,0.1923,0.2084,765.4392,0.0517,39.4526,-0.2906,-0.6774,0.0141,-2.0663
2015-02-10,Steel_HRC,779.7411,0.0142,-0.001,0.0234,0.2222,0.2106,766.2978,0.5204,47.0678,0.8607,-0.3698,0.0208,5.1455
2015-02-11,Steel_HRC,777.3429,-0.0031,0.0148,0.03,0.1578,0.2075,767.392,0.4413,57.0574,1.5615,0.0165,0.0159,-7.2671
2015-02-12,Steel_HRC,784.5908,0.0093,0.0336,0.0307,0.115,0.2078,768.521,0.7385,62.736,2.6711,0.5474,0.0309,-0.7457
2015-02-13,Steel_HRC,771.7149,-0.0165,0.0155,0.0222,0.2037,0.2147,769.3278,0.1908,56.843,2.4828,0.9345,0.0168,-14.7633
2015-02-16,Steel_HRC,759.4483,-0.016,-0.0121,0.0012,0.2244,0.2221,769.3713,-0.3268,47.9331,1.3284,1.0133,-0.022,-18.8912
2015-02-17,Steel_HRC,754.0284,-0.0072,-0.0335,-0.0142,0.1689,0.2213,768.8572,-0.5517,44.9504,-0.0235,0.8059,-0.0339,0.46
2015-02-18,Steel_HRC,739.2484,-0.0198,-0.0502,-0.0657,0.187,0.1971,766.4683,-1.1605,41.0157,-2.2614,0.1924,-0.0348,-4.896
2015-02-19,Steel_HRC,739.5241,0.0004,-0.0592,-0.0609,0.1314,0.1974,764.2581,-1.1828,41.8557,-3.9671,-0.6395,-0.0253,1.6514
2015-02-20,Steel_HRC,732.6805,-0.0093,-0.0519,-0.0432,0.1249,0.1789,762.7173,-1.4755,29.886,-5.8041,-1.6724,-0.0358,0.5764
2015-02-23,Steel_HRC,720.2519,-0.0171,-0.053,-0.0556,0.1282,0.1862,760.7554,-1.9558,24.3401,-8.1687,-2.9716,-0.063,-7.6314
2015-02-24,Steel_HRC,748.1293,0.038,-0.0079,-0.0131,0.3724,0.2331,760.2857,-0.7975,43.1915,-7.7043,-3.9182,-0.0405,9.6617
2015-02-25,Steel_HRC,760.6777,0.0166,0.0286,-0.0042,0.3491,0.2391,760.1343,-0.28,50.7279,-6.2517,-4.3849,-0.0214,8.4527
2015-02-26,Steel_HRC,790.0944,0.0379,0.0661,0.032,0.4096,0.2732,761.3192,0.9288,59.2039,-2.6958,-4.0471,0.007,7.3744
2015-02-27,Steel_HRC,805.6776,0.0195,0.095,0.057,0.3575,0.2788,763.4441,1.5226,60.8088,1.3641,-2.9648,0.044,13.14
2015-03-02,Steel_HRC,787.1573,-0.0233,0.0888,0.0364,0.3971,0.2926,764.7849,0.7355,52.0776,3.0519,-1.7615,0.0365,-9.2938
2015-03-03,Steel_HRC,816.5248,0.0366,0.0875,0.0503,0.3929,0.3087,766.6909,1.8587,59.5356,6.6822,-0.0727,0.0829,6.5613
2015-03-04,Steel_HRC,820.4165,0.0048,0.0756,0.0499,0.4034,0.3086,768.5925,1.9191,58.8636,9.7608,1.894,0.1098,-2.1574
2015-03-05,Steel_HRC,794.3439,-0.0323,0.0054,0.0364,0.4576,0.3234,769.9458,0.8751,55.2554,9.9816,3.5115,0.0741,-13.8849
2015-03-06,Steel_HRC,791.1624,-0.004,-0.0182,0.0419,0.4273,0.3216,771.4917,0.7401,57.6899,9.7871,4.7666,0.0798,0.8998
2015-03-09,Steel_HRC,797.626,0.0081,0.0132,0.0485,0.3933,0.3223,773.2902,0.9694,60.5181,10.0388,5.8211,0.1074,-2.9829
2015-03-10,Steel_HRC,794.8245,-0.0035,-0.0269,0.0334,0.2529,0.3211,774.5336,0.8558,64.2304,9.8982,6.6365,0.0624,7.3837
2015-03-11,Steel_HRC,798.5728,0.0047,-0.027,0.0239,0.2528,0.318,775.4304,0.9917,64.8554,9.9741,7.304,0.0498,0.1232
2015-03-12,Steel_HRC,793.6306,-0.0062,-0.0009,0.0207,0.0989,0.3187,776.206,0.8167,65.4819,9.5258,7.7484,0.0045,1.7627
2015-03-13,Steel_HRC,801.3716,0.0097,0.0128,0.0212,0.1124,0.3189,777.005,1.1313,71.1078,9.6834,8.1354,-0.0053,7.3116
2015-03-16,Steel_HRC,804.1603,0.0035,0.0082,0.0412,0.1023,0.3125,778.5501,1.2785,66.769,9.9191,8.4921,0.0216,-10.5994
2015-03-17,Steel_HRC,831.8997,0.0339,0.0456,0.0911,0.2383,0.3239,782.0001,2.3042,69.5388,12.2035,9.2344,0.0188,6.4964
2015-03-18,Steel_HRC,819.1889,-0.0154,0.0255,0.0829,0.2972,0.3288,785.103,1.8212,58.7871,12.8402,9.9555,-0.0015,-9.3603
2015-03-19,Steel_HRC,834.9203,0.019,0.0507,0.1217,0.2906,0.3209,789.6588,2.3866,58.824,14.4477,10.854,0.0511,-0.9453
2015-03-20,Steel_HRC,814.2104,-0.0251,0.0159,0.0962,0.3841,0.338,793.2153,1.6154,58.0568,13.8904,11.4612,0.0291,-8.0494
2015-03-23,Steel_HRC,814.8754,0.0008,0.0132,0.1063,0.3844,0.3346,797.1293,1.611,49.4075,13.3485,11.8387,0.0216,-2.7496
2015-03-24,Steel_HRC,823.3353,0.0103,-0.0103,0.1338,0.2879,0.325,802.0381,1.8505,51.0152,13.4467,12.1603,0.0359,-1.7294
2015-03-25,Steel_HRC,807.0555,-0.02,-0.0149,0.0758,0.3027,0.3159,804.8441,1.2163,54.7444,12.0717,12.1426,0.0106,-0.5278
2015-03-26,Steel_HRC,802.5388,-0.0056,-0.0396,0.0536,0.2322,0.3137,806.8375,1.0229,54.2042,10.4966,11.8134,0.0112,2.8145
2015-03-27,Steel_HRC,782.3611,-0.0255,-0.0399,-0.0098,0.2338,0.3002,806.4692,0.278,44.878,7.5332,10.9573,-0.0237,-10.1949
2015-03-30,Steel_HRC,799.3868,0.0215,-0.0192,-0.0078,0.315,0.302,806.1697,0.8684,51.3975,6.4839,10.0626,-0.0059,2.5054
2015-03-31,Steel_HRC,793.3442,-0.0076,-0.0371,0.0078,0.2889,0.2917,806.4643,0.6247,48.4207,5.1058,9.0713,-0.0463,-7.179
2015-04-01,Steel_HRC,781.0802,-0.0156,-0.0327,-0.0444,0.2783,0.2648,804.7764,0.1475,46.3696,2.9896,7.8549,-0.0465,-1.2468
2015-04-02,Steel_HRC,800.6299,0.0247,-0.0024,-0.0244,0.3569,0.2799,803.8342,0.8569,49.7992,2.8571,6.8554,-0.0411,10.2425
2015-04-03,Steel_HRC,816.7308,0.0199,0.043,0.0278,0.2972,0.2647,804.9003,1.4246,53.1748,4.0051,6.2853,0.0031,5.4507
2015-04-06,Steel_HRC,796.6599,-0.0249,-0.0034,0.0069,0.3482,0.2795,805.162,0.6354,40.7412,3.2578,5.6798,-0.0224,-13.8265
2015-04-07,Steel_HRC,785.1266,-0.0146,-0.0104,-0.0158,0.3603,0.2826,804.5668,0.1676,40.9949,1.7151,4.8869,-0.0464,-8.1044
2015-04-08,Steel_HRC,780.1703,-0.0063,-0.0012,-0.0186,0.3441,0.2831,803.869,-0.044,34.6512,0.0916,3.9278,-0.0333,1.8714
2015-04-09,Steel_HRC,774.9283,-0.0067,-0.0326,-0.0301,0.2633,0.283,802.7431,-0.261,37.9417,-1.5997,2.8223,-0.0344,5.2561
2015-04-10,Steel_HRC,788.2642,0.0171,-0.0355,-0.0068,0.2455,0.2895,802.4875,0.2503,42.4209,-1.8426,1.8893,0.0075,7.7934
2015-04-13,Steel_HRC,790.1276,0.0024,-0.0082,-0.0141,0.1914,0.2874,801.9521,0.3081,40.1728,-1.8634,1.1388,-0.0116,0.1583
2015-04-14,Steel_HRC,776.2763,-0.0177,-0.0113,-0.0353,0.2054,0.2928,800.6243,-0.2672,40.7587,-2.9633,0.3184,-0.0215,-4.5269
2015-04-15,Steel_HRC,776.5581,0.0004,-0.0046,-0.0688,0.2025,0.263,797.989,-0.2694,41.9959,-3.7688,-0.4991,-0.0058,0.2446
2015-04-16,Steel_HRC,795.0004,0.0235,0.0256,-0.03,0.2547,0.2746,796.8372,0.4694,53.936,-2.8858,-0.9764,-0.007,2.6219
2015-04-17,Steel_HRC,779.9813,-0.0191,-0.0106,-0.0681,0.2762,0.2706,794.221,-0.1428,43.8805,-3.3592,-1.453,-0.045,-1.1961
2015-04-20,Steel_HRC,785.8166,0.0075,-0.0055,-0.0355,0.2837,0.2607,792.8689,0.0976,47.6231,-3.2263,-1.8076,-0.0136,4.0628
2015-04-21,Steel_HRC,760.4686,-0.0328,-0.0206,-0.0691,0.3515,0.2818,790.2781,-0.941,43.9883,-5.1075,-2.4676,-0.0314,-9.9353
2015-04-22,Steel_HRC,773.4827,0.017,-0.004,-0.0625,0.3831,0.2867,787.9042,-0.4164,41.7683,-5.485,-3.0711,-0.0086,-2.2053
2015-04-23,Steel_HRC,780.106,0.0085,-0.0189,-0.034,0.3352,0.2824,786.6209,-0.1588,38.2172,-5.1899,-3.4949,0.0067,-2.2747
2015-04-24,Steel_HRC,780.5777,0.0006,0.0008,-0.0277,0.3065,0.2821,785.5751,-0.151,44.0795,-4.8619,-3.7683,-0.0098,-8.5517
2015-04-27,Steel_HRC,793.0945,0.0159,0.0092,0.0136,0.3246,0.2738,786.0862,0.3564,52.9122,-3.5511,-3.7248,0.0038,-4.8268
2015-04-28,Steel_HRC,800.1294,0.0088,0.0508,0.0009,0.105,0.265,786.1216,0.6293,57.1857,-1.9224,-3.3643,0.0307,7.713
2015-04-29,Steel_HRC,805.0857,0.0062,0.04,0.0147,0.0875,0.2643,786.6807,0.8118,60.8797,-0.2291,-2.7373,0.0367,-10.3005
2015-04-30,Steel_HRC,810.5635,0.0068,0.0383,0.0371,0.0877,0.2582,788.0847,1.0143,58.5284,1.5372,-1.8824,0.0196,3.5
